"latitude","longitude","potencia"
8.60019,-71.1413,-94
8.60019,-71.1413,-90.5
8.60019,-71.1413,-97.5
8.60019,-71.1413,-96
8.60019,-71.1413,-101.5
8.60019,-71.1413,-98.5
8.60019,-71.1413,-89
8.60019,-71.1413,-100
8.60019,-71.1413,-93
8.60019,-71.1413,-101
8.60019,-71.1413,-94
8.60019,-71.1413,-100.5
8.60019,-71.1413,-98
8.60019,-71.1413,-103
8.60019,-71.1413,-104
8.60019,-71.1413,-99.5
8.60019,-71.1413,-90.5
8.60019,-71.1413,-89.5
8.60019,-71.1413,-91.5
8.60023,-71.14,-98
8.60023,-71.14,-91.5
8.60023,-71.14,-95
8.60023,-71.14,-97
8.60023,-71.14,-90
8.60023,-71.14,-97.5
8.60023,-71.14,-99
8.60023,-71.14,-96
8.60023,-71.14,-100.5
8.60023,-71.14,-87
8.60023,-71.14,-99
8.60023,-71.14,-95.5
8.60023,-71.14,-91.5
8.60023,-71.14,-84
8.60023,-71.14,-78
8.60023,-71.14,-98
8.60023,-71.14,-98.5
8.60023,-71.14,-99.5
8.60023,-71.14,-99.5
8.60025,-71.1427,-100
8.60025,-71.1427,-89
8.60025,-71.1427,-89.5
8.60025,-71.1427,-92
8.60025,-71.1427,-92.5
8.60025,-71.1427,-97
8.60025,-71.1427,-82
8.60025,-71.1427,-91.5
8.60025,-71.1427,-85.5
8.60025,-71.1427,-73.5
8.60025,-71.1427,-96
8.60025,-71.1427,-94
8.60025,-71.1427,-93.5
8.60025,-71.1427,-89
8.60025,-71.1427,-97.5
8.60025,-71.1427,-99.5
8.60025,-71.1427,-103
8.60025,-71.1427,-91.5
8.60025,-71.1427,-92
8.60039,-71.1507,-99.5
8.60039,-71.1507,-100
8.60039,-71.1507,-99.5
8.60039,-71.1507,-97
8.60039,-71.1507,-98
8.60039,-71.1507,-93
8.60039,-71.1507,-96
8.60039,-71.1507,-97.5
8.60039,-71.1507,-91.5
8.60039,-71.1507,-99.5
8.60039,-71.1507,-84.5
8.60039,-71.1507,-101
8.60039,-71.1507,-90.5
8.60039,-71.1507,-104
8.60039,-71.1507,-79
8.60039,-71.1507,-80
8.60039,-71.1507,-99.5
8.60039,-71.1507,-78.5
8.60039,-71.1507,-99.5
8.60056,-71.1423,-75
8.60056,-71.1423,-74.5
8.60056,-71.1423,-74
8.60056,-71.1423,-76
8.60056,-71.1423,-75
8.60056,-71.1423,-71
8.60056,-71.1423,-70
8.60056,-71.1423,-66
8.60056,-71.1423,-70
8.60056,-71.1423,-74
8.60056,-71.1423,-60.5
8.60056,-71.1423,-83
8.60056,-71.1423,-68
8.60056,-71.1423,-84.5
8.60056,-71.1423,-65
8.60056,-71.1423,-78.5
8.60056,-71.1423,-84.5
8.60056,-71.1423,-85
8.60056,-71.1423,-84
8.60059,-71.1408,-74.5
8.60059,-71.1408,-65
8.60059,-71.1408,-74
8.60059,-71.1408,-73
8.60059,-71.1408,-76
8.60059,-71.1408,-71.5
8.60059,-71.1408,-79
8.60059,-71.1408,-75
8.60059,-71.1408,-77
8.60059,-71.1408,-71
8.60059,-71.1408,-87.5
8.60059,-71.1408,-75.5
8.60059,-71.1408,-81
8.60059,-71.1408,-76
8.60059,-71.1408,-84
8.60059,-71.1408,-81.5
8.60059,-71.1408,-76
8.60059,-71.1408,-76.5
8.60059,-71.1408,-66
8.60064,-71.1519,-89.5
8.60064,-71.1519,-80
8.60064,-71.1519,-97.5
8.60064,-71.1519,-86
8.60064,-71.1519,-103
8.60064,-71.1519,-85
8.60064,-71.1519,-95.5
8.60064,-71.1519,-84.5
8.60064,-71.1519,-99.5
8.60064,-71.1519,-91.5
8.60064,-71.1519,-100.5
8.60064,-71.1519,-89
8.60064,-71.1519,-89
8.60064,-71.1519,-87
8.60064,-71.1519,-78.5
8.60064,-71.1519,-77.5
8.60064,-71.1519,-93
8.60064,-71.1519,-87.5
8.60064,-71.1519,-91.5
8.60066,-71.1394,-91.5
8.60066,-71.1394,-69.5
8.60066,-71.1394,-91.5
8.60066,-71.1394,-70
8.60066,-71.1394,-89.5
8.60066,-71.1394,-85
8.60066,-71.1394,-94
8.60066,-71.1394,-81.5
8.60066,-71.1394,-74.5
8.60066,-71.1394,-86
8.60066,-71.1394,-85
8.60066,-71.1394,-84.5
8.60066,-71.1394,-84.5
8.60066,-71.1394,-71
8.60066,-71.1394,-67
8.60066,-71.1394,-67
8.60066,-71.1394,-73.5
8.60066,-71.1394,-71
8.60066,-71.1394,-68.5
8.60095,-71.1404,-102
8.60095,-71.1404,-87
8.60095,-71.1404,-93
8.60095,-71.1404,-90.5
8.60095,-71.1404,-88.5
8.60095,-71.1404,-98
8.60095,-71.1404,-90
8.60095,-71.1404,-81
8.60095,-71.1404,-98.5
8.60095,-71.1404,-94
8.60095,-71.1404,-103
8.60095,-71.1404,-98.5
8.60095,-71.1404,-101.5
8.60095,-71.1404,-101.5
8.60095,-71.1404,-103.5
8.60095,-71.1404,-100
8.60095,-71.1404,-100
8.60095,-71.1404,-100
8.60095,-71.1404,-98.5
8.60095,-71.1418,-85.5
8.60095,-71.1418,-88
8.60095,-71.1418,-81.5
8.60095,-71.1418,-85
8.60095,-71.1418,-95.5
8.60095,-71.1418,-83.5
8.60095,-71.1418,-92
8.60095,-71.1418,-84.5
8.60095,-71.1418,-92.5
8.60095,-71.1418,-72.5
8.60095,-71.1418,-90.5
8.60095,-71.1418,-89
8.60095,-71.1418,-85
8.60095,-71.1418,-80
8.60095,-71.1418,-81
8.60095,-71.1418,-78
8.60095,-71.1418,-81.5
8.60095,-71.1418,-80
8.60095,-71.1418,-84.5
8.60102,-71.1476,-64.5
8.60102,-71.1476,-72.5
8.60102,-71.1476,-58
8.60102,-71.1476,-74
8.60102,-71.1476,-61.5
8.60102,-71.1476,-81
8.60102,-71.1476,-62.5
8.60102,-71.1476,-80.5
8.60102,-71.1476,-80.5
8.60102,-71.1476,-82.5
8.60102,-71.1476,-86.5
8.60102,-71.1476,-72.5
8.60102,-71.1476,-73
8.60102,-71.1476,-73.5
8.60102,-71.1476,-79
8.60102,-71.1476,-73
8.60102,-71.1476,-67.5
8.60102,-71.1476,-65
8.60102,-71.1476,-66.5
8.60118,-71.1401,-86.5
8.60118,-71.1401,-76.5
8.60118,-71.1401,-91
8.60118,-71.1401,-92
8.60118,-71.1401,-95.5
8.60118,-71.1401,-90
8.60118,-71.1401,-103.5
8.60118,-71.1401,-84
8.60118,-71.1401,-102
8.60118,-71.1401,-92.5
8.60118,-71.1401,-91
8.60118,-71.1401,-103.5
8.60118,-71.1401,-99.5
8.60118,-71.1401,-84
8.60118,-71.1401,-85
8.60118,-71.1401,-96.5
8.60118,-71.1401,-97.5
8.60118,-71.1401,-92.5
8.60118,-71.1401,-96.5
8.60123,-71.1387,-89
8.60123,-71.1387,-95.5
8.60123,-71.1387,-89.5
8.60123,-71.1387,-92.5
8.60123,-71.1387,-89.5
8.60123,-71.1387,-84.5
8.60123,-71.1387,-81
8.60123,-71.1387,-82
8.60123,-71.1387,-84
8.60123,-71.1387,-88.5
8.60123,-71.1387,-86.5
8.60123,-71.1387,-89.5
8.60123,-71.1387,-89
8.60123,-71.1387,-91.5
8.60123,-71.1387,-88.5
8.60123,-71.1387,-90
8.60123,-71.1387,-88
8.60123,-71.1387,-97.5
8.60123,-71.1387,-88
8.60139,-71.1399,-68.5
8.60139,-71.1399,-70
8.60139,-71.1399,-74
8.60139,-71.1399,-78
8.60139,-71.1399,-82.5
8.60139,-71.1399,-78
8.60139,-71.1399,-74
8.60139,-71.1399,-77
8.60139,-71.1399,-74
8.60139,-71.1399,-66.5
8.60139,-71.1399,-79
8.60139,-71.1399,-70.5
8.60139,-71.1399,-71
8.60139,-71.1399,-65.5
8.60139,-71.1399,-78.5
8.60139,-71.1399,-74.5
8.60139,-71.1399,-73.5
8.60139,-71.1399,-86.5
8.60139,-71.1399,-70
8.60165,-71.1382,-95.5
8.60165,-71.1382,-100.5
8.60165,-71.1382,-103
8.60165,-71.1382,-103
8.60165,-71.1382,-103
8.60165,-71.1382,-101.5
8.60165,-71.1382,-101.5
8.60165,-71.1382,-93
8.60165,-71.1382,-102
8.60165,-71.1382,-98
8.60165,-71.1382,-102
8.60165,-71.1382,-97
8.60165,-71.1382,-104.5
8.60165,-71.1382,-99
8.60165,-71.1382,-105.5
8.60165,-71.1382,-103
8.60165,-71.1382,-97.5
8.60165,-71.1382,-105
8.60165,-71.1382,-100
8.60172,-71.1408,-102
8.60172,-71.1408,-89
8.60172,-71.1408,-86
8.60172,-71.1408,-83
8.60172,-71.1408,-80.5
8.60172,-71.1408,-96.5
8.60172,-71.1408,-98
8.60172,-71.1408,-102.5
8.60172,-71.1408,-100.5
8.60172,-71.1408,-93.5
8.60172,-71.1408,-102.5
8.60172,-71.1408,-93.5
8.60172,-71.1408,-104
8.60172,-71.1408,-99.5
8.60172,-71.1408,-104.5
8.60172,-71.1408,-100.5
8.60172,-71.1408,-101.5
8.60172,-71.1408,-102
8.60172,-71.1408,-98.5
8.60174,-71.1467,-75
8.60174,-71.1467,-76
8.60174,-71.1467,-80
8.60174,-71.1467,-80
8.60174,-71.1467,-74.5
8.60174,-71.1467,-74.5
8.60174,-71.1467,-74
8.60174,-71.1467,-75
8.60174,-71.1467,-71
8.60174,-71.1467,-77.5
8.60174,-71.1467,-71
8.60174,-71.1467,-86.5
8.60174,-71.1467,-67.5
8.60174,-71.1467,-90
8.60174,-71.1467,-89
8.60174,-71.1467,-83.5
8.60174,-71.1467,-80
8.60174,-71.1467,-79.5
8.60174,-71.1467,-80
8.60177,-71.1394,-90.5
8.60177,-71.1394,-92
8.60177,-71.1394,-96
8.60177,-71.1394,-89
8.60177,-71.1394,-87.5
8.60177,-71.1394,-92
8.60177,-71.1394,-91
8.60177,-71.1394,-94
8.60177,-71.1394,-100
8.60177,-71.1394,-93
8.60177,-71.1394,-94
8.60177,-71.1394,-86
8.60177,-71.1394,-84.5
8.60177,-71.1394,-74.5
8.60177,-71.1394,-81.5
8.60177,-71.1394,-82
8.60177,-71.1394,-87.5
8.60177,-71.1394,-89.5
8.60177,-71.1394,-91.5
8.60178,-71.1393,-93
8.60178,-71.1393,-92
8.60178,-71.1393,-87
8.60178,-71.1393,-86
8.60178,-71.1393,-87
8.60178,-71.1393,-97.5
8.60178,-71.1393,-87.5
8.60178,-71.1393,-92
8.60178,-71.1393,-94
8.60178,-71.1393,-94.5
8.60178,-71.1393,-91.5
8.60178,-71.1393,-88
8.60178,-71.1393,-92
8.60178,-71.1393,-74
8.60178,-71.1393,-94.5
8.60178,-71.1393,-87
8.60178,-71.1393,-86
8.60178,-71.1393,-82.5
8.60178,-71.1393,-78.5
8.6019,-71.1397,-96
8.6019,-71.1397,-94.5
8.6019,-71.1397,-94.5
8.6019,-71.1397,-90
8.6019,-71.1397,-63.5
8.6019,-71.1397,-92.5
8.6019,-71.1397,-87
8.6019,-71.1397,-64
8.6019,-71.1397,-95
8.6019,-71.1397,-88.5
8.6019,-71.1397,-81
8.6019,-71.1397,-81
8.6019,-71.1397,-94
8.6019,-71.1397,-90.5
8.6019,-71.1397,-82
8.6019,-71.1397,-94.5
8.6019,-71.1397,-87.5
8.6019,-71.1397,-92
8.6019,-71.1397,-87
8.60195,-71.1383,-74.5
8.60195,-71.1383,-66.5
8.60195,-71.1383,-79
8.60195,-71.1383,-66
8.60195,-71.1383,-79.5
8.60195,-71.1383,-65
8.60195,-71.1383,-79.5
8.60195,-71.1383,-80.5
8.60195,-71.1383,-77
8.60195,-71.1383,-77
8.60195,-71.1383,-76.5
8.60195,-71.1383,-74.5
8.60195,-71.1383,-72
8.60195,-71.1383,-70.5
8.60195,-71.1383,-70.5
8.60195,-71.1383,-72.5
8.60195,-71.1383,-67
8.60195,-71.1383,-66
8.60195,-71.1383,-68
8.60197,-71.1526,-96.5
8.60197,-71.1526,-98
8.60197,-71.1526,-101
8.60197,-71.1526,-98
8.60197,-71.1526,-103
8.60197,-71.1526,-94
8.60197,-71.1526,-102
8.60197,-71.1526,-91.5
8.60197,-71.1526,-86
8.60197,-71.1526,-92
8.60197,-71.1526,-82.5
8.60197,-71.1526,-103.5
8.60197,-71.1526,-102.5
8.60197,-71.1526,-102.5
8.60197,-71.1526,-95
8.60197,-71.1526,-96.5
8.60197,-71.1526,-88
8.60197,-71.1526,-95
8.60197,-71.1526,-103
8.60222,-71.1388,-77
8.60222,-71.1388,-78
8.60222,-71.1388,-74.5
8.60222,-71.1388,-79.5
8.60222,-71.1388,-86
8.60222,-71.1388,-75.5
8.60222,-71.1388,-75.5
8.60222,-71.1388,-78
8.60222,-71.1388,-75.5
8.60222,-71.1388,-68
8.60222,-71.1388,-71
8.60222,-71.1388,-77
8.60222,-71.1388,-79.5
8.60222,-71.1388,-81.5
8.60222,-71.1388,-79.5
8.60222,-71.1388,-81.5
8.60222,-71.1388,-81
8.60222,-71.1388,-90
8.60222,-71.1388,-77.5
8.60224,-71.1399,-98.5
8.60224,-71.1399,-102.5
8.60224,-71.1399,-91
8.60224,-71.1399,-94
8.60224,-71.1399,-97
8.60224,-71.1399,-95
8.60224,-71.1399,-91.5
8.60224,-71.1399,-100
8.60224,-71.1399,-95
8.60224,-71.1399,-103
8.60224,-71.1399,-93.5
8.60224,-71.1399,-102.5
8.60224,-71.1399,-88
8.60224,-71.1399,-88.5
8.60224,-71.1399,-95
8.60224,-71.1399,-85.5
8.60224,-71.1399,-102.5
8.60224,-71.1399,-99.5
8.60224,-71.1399,-94.5
8.60228,-71.1459,-84.5
8.60228,-71.1459,-81
8.60228,-71.1459,-75.5
8.60228,-71.1459,-71.5
8.60228,-71.1459,-67.5
8.60228,-71.1459,-73
8.60228,-71.1459,-66
8.60228,-71.1459,-70.5
8.60228,-71.1459,-71.5
8.60228,-71.1459,-73
8.60228,-71.1459,-69
8.60228,-71.1459,-74
8.60228,-71.1459,-79
8.60228,-71.1459,-74.5
8.60228,-71.1459,-75.5
8.60228,-71.1459,-86.5
8.60228,-71.1459,-73.5
8.60228,-71.1459,-81
8.60228,-71.1459,-70
8.60236,-71.1517,-95.5
8.60236,-71.1517,-103
8.60236,-71.1517,-95
8.60236,-71.1517,-90
8.60236,-71.1517,-94
8.60236,-71.1517,-72.5
8.60236,-71.1517,-102
8.60236,-71.1517,-99.5
8.60236,-71.1517,-104
8.60236,-71.1517,-99
8.60236,-71.1517,-91.5
8.60236,-71.1517,-96
8.60236,-71.1517,-95.5
8.60236,-71.1517,-104
8.60236,-71.1517,-96
8.60236,-71.1517,-104
8.60236,-71.1517,-102
8.60236,-71.1517,-100
8.60236,-71.1517,-103
8.60254,-71.1399,-72.5
8.60254,-71.1399,-82
8.60254,-71.1399,-80.5
8.60254,-71.1399,-75
8.60254,-71.1399,-79.5
8.60254,-71.1399,-79
8.60254,-71.1399,-83.5
8.60254,-71.1399,-73.5
8.60254,-71.1399,-87
8.60254,-71.1399,-75.5
8.60254,-71.1399,-77
8.60254,-71.1399,-78
8.60254,-71.1399,-87.5
8.60254,-71.1399,-84.5
8.60254,-71.1399,-80.5
8.60254,-71.1399,-78
8.60254,-71.1399,-69.5
8.60254,-71.1399,-75
8.60254,-71.1399,-68
8.60277,-71.1452,-86.5
8.60277,-71.1452,-73
8.60277,-71.1452,-83
8.60277,-71.1452,-79.5
8.60277,-71.1452,-83
8.60277,-71.1452,-80.5
8.60277,-71.1452,-78
8.60277,-71.1452,-69.5
8.60277,-71.1452,-73.5
8.60277,-71.1452,-83
8.60277,-71.1452,-78.5
8.60277,-71.1452,-67.5
8.60277,-71.1452,-88
8.60277,-71.1452,-72.5
8.60277,-71.1452,-86
8.60277,-71.1452,-75
8.60277,-71.1452,-90
8.60277,-71.1452,-85
8.60277,-71.1452,-87.5
8.60281,-71.1505,-74.5
8.60281,-71.1505,-89
8.60281,-71.1505,-90.5
8.60281,-71.1505,-93
8.60281,-71.1505,-97
8.60281,-71.1505,-96.5
8.60281,-71.1505,-89.5
8.60281,-71.1505,-90.5
8.60281,-71.1505,-98.5
8.60281,-71.1505,-98
8.60281,-71.1505,-97.5
8.60281,-71.1505,-97
8.60281,-71.1505,-94.5
8.60281,-71.1505,-92.5
8.60281,-71.1505,-88
8.60281,-71.1505,-89
8.60281,-71.1505,-89
8.60281,-71.1505,-96
8.60281,-71.1505,-80
8.60287,-71.1381,-85
8.60287,-71.1381,-88
8.60287,-71.1381,-87.5
8.60287,-71.1381,-93.5
8.60287,-71.1381,-87.5
8.60287,-71.1381,-82.5
8.60287,-71.1381,-91.5
8.60287,-71.1381,-97
8.60287,-71.1381,-91.5
8.60287,-71.1381,-95.5
8.60287,-71.1381,-89.5
8.60287,-71.1381,-94.5
8.60287,-71.1381,-85
8.60287,-71.1381,-90
8.60287,-71.1381,-89
8.60287,-71.1381,-90
8.60287,-71.1381,-76
8.60287,-71.1381,-78.5
8.60287,-71.1381,-79.5
8.60301,-71.1393,-82.5
8.60301,-71.1393,-76.5
8.60301,-71.1393,-83
8.60301,-71.1393,-78.5
8.60301,-71.1393,-82.5
8.60301,-71.1393,-84.5
8.60301,-71.1393,-72.5
8.60301,-71.1393,-79.5
8.60301,-71.1393,-75.5
8.60301,-71.1393,-77.5
8.60301,-71.1393,-84
8.60301,-71.1393,-76.5
8.60301,-71.1393,-84.5
8.60301,-71.1393,-78
8.60301,-71.1393,-72.5
8.60301,-71.1393,-78
8.60301,-71.1393,-81
8.60301,-71.1393,-82.5
8.60301,-71.1393,-84.5
8.60324,-71.1381,-90.5
8.60324,-71.1381,-82
8.60324,-71.1381,-86.5
8.60324,-71.1381,-87.5
8.60324,-71.1381,-97
8.60324,-71.1381,-90.5
8.60324,-71.1381,-99.5
8.60324,-71.1381,-79.5
8.60324,-71.1381,-100
8.60324,-71.1381,-83.5
8.60324,-71.1381,-98.5
8.60324,-71.1381,-99
8.60324,-71.1381,-102
8.60324,-71.1381,-90
8.60324,-71.1381,-86.5
8.60324,-71.1381,-76.5
8.60324,-71.1381,-86
8.60324,-71.1381,-93
8.60324,-71.1381,-99
8.6034,-71.1388,-92.5
8.6034,-71.1388,-96.5
8.6034,-71.1388,-96.5
8.6034,-71.1388,-88.5
8.6034,-71.1388,-88.5
8.6034,-71.1388,-94.5
8.6034,-71.1388,-97
8.6034,-71.1388,-95.5
8.6034,-71.1388,-97
8.6034,-71.1388,-98.5
8.6034,-71.1388,-99.5
8.6034,-71.1388,-95.5
8.6034,-71.1388,-96
8.6034,-71.1388,-103
8.6034,-71.1388,-98
8.6034,-71.1388,-95
8.6034,-71.1388,-89.5
8.6034,-71.1388,-87
8.6034,-71.1388,-101
8.60343,-71.1382,-100
8.60343,-71.1382,-91
8.60343,-71.1382,-100
8.60343,-71.1382,-91
8.60343,-71.1382,-78.5
8.60343,-71.1382,-82
8.60343,-71.1382,-97.5
8.60343,-71.1382,-97
8.60343,-71.1382,-83
8.60343,-71.1382,-97.5
8.60343,-71.1382,-99.5
8.60343,-71.1382,-95.5
8.60343,-71.1382,-94.5
8.60343,-71.1382,-99
8.60343,-71.1382,-95.5
8.60343,-71.1382,-98
8.60343,-71.1382,-96
8.60343,-71.1382,-99.5
8.60343,-71.1382,-93.5
8.60346,-71.1444,-88
8.60346,-71.1444,-78
8.60346,-71.1444,-80
8.60346,-71.1444,-79.5
8.60346,-71.1444,-83.5
8.60346,-71.1444,-80
8.60346,-71.1444,-77
8.60346,-71.1444,-80.5
8.60346,-71.1444,-92.5
8.60346,-71.1444,-80.5
8.60346,-71.1444,-94
8.60346,-71.1444,-89.5
8.60346,-71.1444,-92
8.60346,-71.1444,-85.5
8.60346,-71.1444,-84.5
8.60346,-71.1444,-93
8.60346,-71.1444,-86.5
8.60346,-71.1444,-89.5
8.60346,-71.1444,-83.5
8.60353,-71.1493,-74.5
8.60353,-71.1493,-72.5
8.60353,-71.1493,-75.5
8.60353,-71.1493,-71.5
8.60353,-71.1493,-78
8.60353,-71.1493,-84.5
8.60353,-71.1493,-84
8.60353,-71.1493,-77.5
8.60353,-71.1493,-90
8.60353,-71.1493,-78
8.60353,-71.1493,-86
8.60353,-71.1493,-77
8.60353,-71.1493,-86
8.60353,-71.1493,-81.5
8.60353,-71.1493,-83.5
8.60353,-71.1493,-78.5
8.60353,-71.1493,-68.5
8.60353,-71.1493,-73.5
8.60353,-71.1493,-71.5
8.60354,-71.1386,-83
8.60354,-71.1386,-93
8.60354,-71.1386,-71
8.60354,-71.1386,-68.5
8.60354,-71.1386,-78
8.60354,-71.1386,-78.5
8.60354,-71.1386,-85.5
8.60354,-71.1386,-85.5
8.60354,-71.1386,-79
8.60354,-71.1386,-94.5
8.60354,-71.1386,-79.5
8.60354,-71.1386,-90
8.60354,-71.1386,-84
8.60354,-71.1386,-92.5
8.60354,-71.1386,-91
8.60354,-71.1386,-95.5
8.60354,-71.1386,-85.5
8.60354,-71.1386,-78.5
8.60354,-71.1386,-95.5
8.60397,-71.144,-88.5
8.60397,-71.144,-84
8.60397,-71.144,-89
8.60397,-71.144,-94.5
8.60397,-71.144,-97
8.60397,-71.144,-97.5
8.60397,-71.144,-93.5
8.60397,-71.144,-94.5
8.60397,-71.144,-96.5
8.60397,-71.144,-94
8.60397,-71.144,-96.5
8.60397,-71.144,-98.5
8.60397,-71.144,-84
8.60397,-71.144,-92.5
8.60397,-71.144,-100.5
8.60397,-71.144,-99.5
8.60397,-71.144,-94
8.60397,-71.144,-90.5
8.60397,-71.144,-94.5
8.60446,-71.1485,-87
8.60446,-71.1485,-93
8.60446,-71.1485,-96
8.60446,-71.1485,-96
8.60446,-71.1485,-95.5
8.60446,-71.1485,-98
8.60446,-71.1485,-93.5
8.60446,-71.1485,-91.5
8.60446,-71.1485,-93.5
8.60446,-71.1485,-92
8.60446,-71.1485,-96
8.60446,-71.1485,-89
8.60446,-71.1485,-86.5
8.60446,-71.1485,-83.5
8.60446,-71.1485,-79
8.60446,-71.1485,-85
8.60446,-71.1485,-89
8.60446,-71.1485,-82.5
8.60446,-71.1485,-94.5
8.6059,-71.1476,-81.5
8.6059,-71.1476,-79
8.6059,-71.1476,-85
8.6059,-71.1476,-78.5
8.6059,-71.1476,-79.5
8.6059,-71.1476,-78.5
8.6059,-71.1476,-76.5
8.6059,-71.1476,-85
8.6059,-71.1476,-81
8.6059,-71.1476,-80.5
8.6059,-71.1476,-82.5
8.6059,-71.1476,-81
8.6059,-71.1476,-83.5
8.6059,-71.1476,-84.5
8.6059,-71.1476,-84
8.6059,-71.1476,-77
8.6059,-71.1476,-75.5
8.6059,-71.1476,-66.5
8.6059,-71.1476,-75.5
8.60658,-71.1425,-77.5
8.60658,-71.1425,-95.5
8.60658,-71.1425,-104
8.60658,-71.1425,-97
8.60658,-71.1425,-92
8.60658,-71.1425,-99
8.60658,-71.1425,-93
8.60658,-71.1425,-101.5
8.60658,-71.1425,-96.5
8.60658,-71.1425,-101
8.60658,-71.1425,-102
8.60658,-71.1425,-106.5
8.60658,-71.1425,-105
8.60658,-71.1425,-93.5
8.60658,-71.1425,-105
8.60658,-71.1425,-90
8.60658,-71.1425,-97.5
8.60658,-71.1425,-99.5
8.60658,-71.1425,-89.5
8.60744,-71.1422,-73.5
8.60744,-71.1422,-75.5
8.60744,-71.1422,-75.5
8.60744,-71.1422,-83
8.60744,-71.1422,-76.5
8.60744,-71.1422,-75.5
8.60744,-71.1422,-77.5
8.60744,-71.1422,-91
8.60744,-71.1422,-75.5
8.60744,-71.1422,-93
8.60744,-71.1422,-89
8.60744,-71.1422,-93
8.60744,-71.1422,-88
8.60744,-71.1422,-87
8.60744,-71.1422,-83
8.60744,-71.1422,-81
8.60744,-71.1422,-86
8.60744,-71.1422,-68.5
8.60744,-71.1422,-81.5
8.60848,-71.1421,-84.5
8.60848,-71.1421,-80
8.60848,-71.1421,-80.5
8.60848,-71.1421,-68
8.60848,-71.1421,-66.5
8.60848,-71.1421,-71.5
8.60848,-71.1421,-74
8.60848,-71.1421,-75.5
8.60848,-71.1421,-77.5
8.60848,-71.1421,-84
8.60848,-71.1421,-75
8.60848,-71.1421,-82.5
8.60848,-71.1421,-86
8.60848,-71.1421,-77.5
8.60848,-71.1421,-86
8.60848,-71.1421,-85
8.60848,-71.1421,-83.5
8.60848,-71.1421,-79.5
8.60848,-71.1421,-79
8.60948,-71.1421,-96.5
8.60948,-71.1421,-105
8.60948,-71.1421,-99
8.60948,-71.1421,-102.5
8.60948,-71.1421,-102.5
8.60948,-71.1421,-91.5
8.60948,-71.1421,-104
8.60948,-71.1421,-101.5
8.60948,-71.1421,-99.5
8.60948,-71.1421,-100
8.60948,-71.1421,-83
8.60948,-71.1421,-99.5
8.60948,-71.1421,-99
8.60948,-71.1421,-102
8.60948,-71.1421,-101
8.60948,-71.1421,-102.5
8.60948,-71.1421,-101.5
8.60948,-71.1421,-94.5
8.60948,-71.1421,-101.5
8.61013,-71.1422,-71.5
8.61013,-71.1422,-96
8.61013,-71.1422,-96
8.61013,-71.1422,-96.5
8.61013,-71.1422,-89
8.61013,-71.1422,-98.5
8.61013,-71.1422,-97
8.61013,-71.1422,-99.5
8.61013,-71.1422,-97.5
8.61013,-71.1422,-96
8.61013,-71.1422,-100.5
8.61013,-71.1422,-99
8.61013,-71.1422,-90.5
8.61013,-71.1422,-88.5
8.61013,-71.1422,-86
8.61013,-71.1422,-83
8.61013,-71.1422,-92.5
8.61013,-71.1422,-99
8.61013,-71.1422,-84
8.61094,-71.1448,-95
8.61094,-71.1448,-99
8.61094,-71.1448,-96.5
8.61094,-71.1448,-96
8.61094,-71.1448,-92.5
8.61094,-71.1448,-94
8.61094,-71.1448,-86
8.61094,-71.1448,-85
8.61094,-71.1448,-83.5
8.61094,-71.1448,-83.5
8.61094,-71.1448,-86
8.61094,-71.1448,-90
8.61094,-71.1448,-100.5
8.61094,-71.1448,-84
8.61094,-71.1448,-89.5
8.61094,-71.1448,-84
8.61094,-71.1448,-91.5
8.61094,-71.1448,-93
8.61094,-71.1448,-93.5
8.61121,-71.1429,-105.5
8.61121,-71.1429,-84.5
8.61121,-71.1429,-93
8.61121,-71.1429,-86.5
8.61121,-71.1429,-85
8.61121,-71.1429,-94
8.61121,-71.1429,-101
8.61121,-71.1429,-98.5
8.61121,-71.1429,-95.5
8.61121,-71.1429,-93.5
8.61121,-71.1429,-98
8.61121,-71.1429,-96
8.61121,-71.1429,-101.5
8.61121,-71.1429,-98
8.61121,-71.1429,-103
8.61121,-71.1429,-99.5
8.61121,-71.1429,-101.5
8.61121,-71.1429,-103
8.61121,-71.1429,-97
8.61193,-71.144,-94.5
8.61193,-71.144,-88.5
8.61193,-71.144,-90.5
8.61193,-71.144,-90.5
8.61193,-71.144,-70.5
8.61193,-71.144,-86.5
8.61193,-71.144,-88.5
8.61193,-71.144,-84.5
8.61193,-71.144,-84
8.61193,-71.144,-86
8.61193,-71.144,-90
8.61193,-71.144,-90
8.61193,-71.144,-97
8.61193,-71.144,-90
8.61193,-71.144,-99
8.61193,-71.144,-93
8.61193,-71.144,-99.5
8.61193,-71.144,-99.5
8.61193,-71.144,-101.5
8.61198,-71.1438,-82
8.61198,-71.1438,-87.5
8.61198,-71.1438,-89
8.61198,-71.1438,-85
8.61198,-71.1438,-79
8.61198,-71.1438,-86
8.61198,-71.1438,-78.5
8.61198,-71.1438,-90.5
8.61198,-71.1438,-73
8.61198,-71.1438,-88
8.61198,-71.1438,-87.5
8.61198,-71.1438,-79.5
8.61198,-71.1438,-93.5
8.61198,-71.1438,-93
8.61198,-71.1438,-94
8.61198,-71.1438,-90.5
8.61198,-71.1438,-83.5
8.61198,-71.1438,-84
8.61198,-71.1438,-68
8.6121,-71.1439,-83
8.6121,-71.1439,-94.5
8.6121,-71.1439,-94.5
8.6121,-71.1439,-96.5
8.6121,-71.1439,-94
